customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01527,Michael Lopez,Sharjah,7/9/2025,Referral,Regular
CUST_01528,Michael Ali,Dubai,11/4/2025,App,Regular
CUST_01529,Cheryl Patel DDS,Ajman,4/2/2025,Web,Regular
CUST_01530,Donald Walker,Abu Dhabi,9/19/2025,Call Center,Regular
CUST_01531,Christopher Clark,Dubai,10/19/2025,Referral,Regular
CUST_01532,Anna Moore,Dubai,12/12/2025,App,Regular
CUST_01533,Elizabeth Porter,Dubai,5/26/2025,Call Center,Regular
CUST_01534,Christina Johnson DVM,Sharjah,5/16/2025,App,Regular
CUST_01535,Christopher Montgomery,Dubai,4/3/2025,Web,Regular
CUST_01536,Karen Pierce,Dubai,4/15/2025,App,Regular
CUST_01537,Catherine Jordan,Dubai,5/21/2025,Call Center,Regular
CUST_01538,James Martin,Sharjah,7/21/2025,Web,Premium
CUST_01539,Renee Watts,Dubai,11/14/2025,Web,Premium
CUST_01540,Jennifer Fox,Ajman,6/25/2025,Web,Regular
CUST_01541,Joseph Berry,Abu Dhabi,12/7/2025,Referral,Regular
CUST_01542,Zachary Allison,Ajman,5/16/2025,Web,Regular
CUST_01543,Corey Harrell,Dubai,9/26/2025,Call Center,VIP
CUST_01544,Joseph Williams,Dubai,10/30/2025,App,Regular
CUST_01545,Amy Williams,Dubai,10/26/2025,App,Premium
CUST_01546,Paul Roberts,Abu Dhabi,10/8/2025,Call Center,Regular
CUST_01547,Debbie White,Dubai,10/15/2025,Web,Regular
CUST_01548,Caitlin Long,Abu Dhabi,9/8/2025,App,Regular
CUST_01549,Deanna Walker,Abu Dhabi,9/15/2025,Referral,Premium
CUST_01550,Carla Ross,Dubai,5/29/2025,Web,Regular
CUST_01551,Marilyn Romero,Abu Dhabi,9/12/2025,Web,VIP
CUST_01552,Johnny Sharp,Ajman,6/4/2025,App,Regular
CUST_01553,Devin Thornton,Abu Dhabi,4/20/2025,App,Regular
CUST_01554,Kenneth Peters,Dubai,1/12/2025,App,Regular
CUST_01555,Wanda Hebert,Dubai,3/24/2025,App,Regular
CUST_01556,Chase Walker,Abu Dhabi,9/14/2025,Web,Regular
CUST_01557,Elizabeth Walker,Dubai,11/18/2025,App,Regular
CUST_01558,Paul Vincent,Dubai,1/8/2025,Referral,Premium
CUST_01559,Kristie Morgan,Sharjah,12/22/2025,Referral,Regular
CUST_01560,Julie Hanna,Dubai,1/8/2025,Referral,Regular
CUST_01561,Bailey Wood,Ajman,2/17/2025,Referral,Premium
CUST_01562,Benjamin Morgan,Dubai,2/16/2025,App,Regular
CUST_01563,Sara Allen,Sharjah,4/7/2025,App,Regular
CUST_01564,Paul Moore,Sharjah,1/11/2025,Web,Premium
CUST_01565,Samantha Stevens,Dubai,7/16/2025,App,Regular
CUST_01566,Seth Barber,Ajman,7/1/2025,App,Regular
CUST_01567,Elizabeth Bartlett,Dubai,2/21/2025,App,Regular
CUST_01568,Renee Austin,Dubai,3/23/2025,App,Regular
CUST_01569,Ronald Hunter,Sharjah,10/25/2025,Call Center,Regular
CUST_01570,Hannah Compton,Dubai,5/4/2025,Web,Premium
CUST_01571,Joshua Haley,Sharjah,7/23/2025,Call Center,Premium
CUST_01572,Miss Angela Harper MD,Abu Dhabi,6/1/2025,Call Center,Regular
CUST_01573,Terri Peterson,Dubai,5/17/2025,Referral,Regular
CUST_01574,Adam Lindsey,Sharjah,5/8/2025,Call Center,Regular
CUST_01575,William Cunningham,Dubai,1/24/2025,App,Regular
CUST_01576,Jennifer Pham,Ajman,11/20/2025,App,Regular
CUST_01577,Ronald Martin,Dubai,11/25/2025,App,Regular
CUST_01578,Jeremy Logan,Dubai,10/20/2025,Referral,Regular
CUST_01579,Stephanie Smith,Dubai,2/16/2025,App,Regular
CUST_01580,Brian Mcclain,Ras Al Khaimah,4/1/2025,Web,Regular
CUST_01581,Cynthia Kelly,Abu Dhabi,2/7/2025,App,Regular
CUST_01582,Brian Vasquez,Dubai,9/7/2025,Call Center,Regular
CUST_01583,Russell Fernandez,Dubai,2/7/2025,Call Center,Regular
CUST_01584,Keith Scott,Sharjah,4/7/2025,Referral,Regular
CUST_01585,Lee Moran,Abu Dhabi,7/31/2025,Web,Premium
CUST_01586,Taylor Dyer,Dubai,6/27/2025,Call Center,Premium
CUST_01587,James Wells,Dubai,7/7/2025,Call Center,Regular
CUST_01588,Wendy Arias,Dubai,10/13/2025,Call Center,Regular
CUST_01589,Patrick Oneal,Dubai,1/6/2025,Web,Regular
CUST_01590,Theresa Parker,Dubai,7/25/2025,Web,Regular
CUST_01591,Eric Kelly,Dubai,9/20/2025,App,Regular
CUST_01592,Nicole Graham,Ras Al Khaimah,10/20/2025,Call Center,Regular
CUST_01593,Stephanie Thomas,Ras Al Khaimah,4/5/2025,Call Center,Regular
CUST_01594,Charles Bridges,Dubai,4/23/2025,Web,VIP
CUST_01595,Richard Rodriguez,Ajman,10/16/2025,App,VIP
CUST_01596,Allison Campbell,Abu Dhabi,4/19/2025,Call Center,Regular
CUST_01597,Victoria Carter,Dubai,8/8/2025,Web,Premium
CUST_01598,Dr. Amanda Hodge DDS,Sharjah,5/22/2025,Call Center,Regular
CUST_01599,Steven Martinez,Sharjah,12/14/2025,Web,Regular
CUST_01600,Joyce Arnold,Dubai,12/22/2025,Referral,Regular
CUST_01601,Robert Bell,Dubai,7/5/2025,App,Regular
CUST_01602,Samuel Strong,Abu Dhabi,9/26/2025,Web,Premium
CUST_01603,Jermaine Hernandez,Sharjah,9/25/2025,App,Regular
CUST_01604,Courtney Jenkins,Sharjah,1/22/2025,App,VIP
CUST_01605,Jonathan Garcia,Dubai,4/27/2025,Call Center,Regular
CUST_01606,Donna Ray,Abu Dhabi,12/6/2025,Call Center,Regular
CUST_01607,Antonio Carpenter,Sharjah,5/30/2025,Call Center,Regular
CUST_01608,Emily Ward,Dubai,7/11/2025,Call Center,Regular
CUST_01609,William Smith,Abu Dhabi,3/22/2025,App,Regular
CUST_01610,William Campos,Ajman,6/5/2025,Referral,Regular
CUST_01611,Samantha Hess,Sharjah,5/31/2025,Referral,Regular
CUST_01612,Misty Clark,Abu Dhabi,11/20/2025,Web,Regular
CUST_01613,Robert White,Abu Dhabi,4/10/2025,Call Center,Regular
CUST_01614,Ricky Hayes,Ras Al Khaimah,6/25/2025,App,Regular
CUST_01615,Erica Steele,Abu Dhabi,8/17/2025,Referral,Regular
CUST_01616,Maria Lee,Abu Dhabi,3/19/2025,Web,Regular
CUST_01617,Amy Conley,Sharjah,8/8/2025,Referral,Regular
CUST_01618,Jeremy Case,Sharjah,3/10/2025,Call Center,Regular
CUST_01619,Shelby Brown,Sharjah,9/11/2025,App,Premium
CUST_01620,Bruce Jones,Dubai,8/3/2025,Referral,Regular
CUST_01621,Michael Combs,Sharjah,8/9/2025,Referral,Regular
CUST_01622,John Brown,Ajman,2/7/2025,Web,Regular
CUST_01623,Chad Carter,Sharjah,4/26/2025,App,Regular
CUST_01624,Katherine Dickerson,Dubai,5/2/2025,Referral,Premium
CUST_01625,Dakota Gomez,Abu Dhabi,5/5/2025,App,Regular
CUST_01626,Veronica Brown,Sharjah,12/26/2025,Call Center,Regular
CUST_01627,Jose Adams,Dubai,7/24/2025,Referral,Premium
CUST_01628,Edward Smith,Dubai,10/12/2025,App,Regular
CUST_01629,Angela Torres,Abu Dhabi,7/5/2025,App,Regular
CUST_01630,David Costa,Abu Dhabi,11/25/2025,Web,Premium
CUST_01631,James Ramsey,Dubai,11/16/2025,Web,Regular
CUST_01632,Sarah Hernandez,Ajman,1/18/2025,Call Center,Regular
CUST_01633,Jessica Romero,Sharjah,7/2/2025,App,Regular
CUST_01634,Carla Wilson,Dubai,10/22/2025,App,Regular
CUST_01635,Jenny Franco,Dubai,4/30/2025,Referral,Regular
CUST_01636,Charles Lewis,Ajman,11/12/2025,Web,Regular
CUST_01637,Andrew Ortiz,Dubai,9/29/2025,App,Regular
CUST_01638,Darren Wade,Ajman,11/5/2025,Web,VIP
CUST_01639,Daniel Hartman,Abu Dhabi,7/28/2025,Call Center,Regular
CUST_01640,Laura Arnold,Abu Dhabi,3/4/2025,Call Center,Regular
CUST_01641,Ashley Young,Dubai,11/4/2025,Web,Regular
CUST_01642,Kimberly Patrick,Sharjah,1/16/2025,Web,Regular
CUST_01643,Corey Myers,Dubai,11/24/2025,Referral,Regular
CUST_01644,Larry Guzman,Sharjah,11/25/2025,App,Premium
CUST_01645,Tyler Herring,Sharjah,12/13/2025,Web,Regular
CUST_01646,Jesse Leonard,Sharjah,4/16/2025,App,Regular
CUST_01647,Jennifer Gonzalez,Ajman,12/12/2025,App,Regular
CUST_01648,Lisa Mckay,Dubai,11/15/2025,App,VIP
CUST_01649,Louis Guerra,Dubai,9/23/2025,Web,Regular
CUST_01650,Joshua Washington,Dubai,10/21/2025,Call Center,VIP
CUST_01651,Christian Turner,Dubai,10/13/2025,Web,Regular
CUST_01652,Matthew Peters,Dubai,3/13/2025,App,Regular
CUST_01653,Vanessa Martin,Sharjah,8/12/2025,Web,VIP
CUST_01654,William Johnson,Abu Dhabi,11/14/2025,Web,VIP
CUST_01655,Raymond Love,Ajman,5/5/2025,Call Center,Regular
CUST_01656,Nicholas Hill DVM,Dubai,1/24/2025,App,Regular
CUST_01657,Alexander Garcia,Dubai,6/23/2025,Referral,Regular
CUST_01658,Kevin Martinez,Dubai,11/7/2025,Call Center,Regular
CUST_01659,Christy Shepherd,Dubai,10/26/2025,Referral,Premium
CUST_01660,Wendy Glover,Sharjah,3/24/2025,App,Regular
CUST_01661,Jeffrey Mendez,Abu Dhabi,6/20/2025,Call Center,Regular
CUST_01662,John Dunn,Sharjah,1/17/2025,Referral,Regular
CUST_01663,James Hamilton,Abu Dhabi,5/29/2025,Web,Premium
CUST_01664,James Jones,Ajman,5/5/2025,Call Center,Regular
CUST_01665,Dorothy Parker,Ras Al Khaimah,4/27/2025,App,Regular
CUST_01666,Dawn Scott,Abu Dhabi,1/22/2025,App,Regular
CUST_01667,Ashley Smith,Dubai,1/13/2025,App,Premium
CUST_01668,Christopher Garrett,Ajman,10/9/2025,App,Regular
CUST_01669,Mark Roberts,Dubai,9/23/2025,Referral,Regular
CUST_01670,Keith Morris,Sharjah,4/23/2025,Call Center,Premium
CUST_01671,Jill Russell,Sharjah,3/6/2025,Call Center,Premium
CUST_01672,Zachary Ross,Sharjah,6/13/2025,Call Center,Regular
CUST_01673,Rachel Johnson,Abu Dhabi,6/10/2025,Referral,Regular
CUST_01674,Michael Erickson,Dubai,5/16/2025,App,Regular
CUST_01675,John Castro,Abu Dhabi,9/7/2025,Web,Regular
CUST_01676,Joshua Weiss,Sharjah,11/30/2025,Referral,Regular
CUST_01677,Sara Williams DDS,Ras Al Khaimah,6/22/2025,Call Center,Regular
CUST_01678,Alan Gamble,Abu Dhabi,11/15/2025,App,Regular
CUST_01679,Angela Allen,Abu Dhabi,4/26/2025,Referral,Regular
CUST_01680,Mark Smith,Sharjah,4/27/2025,Call Center,Regular
CUST_01681,Stephen Mcbride,Sharjah,4/2/2025,App,VIP
CUST_01682,Jennifer Johnson,Dubai,5/28/2025,App,Regular
CUST_01683,Nicholas Shields,Dubai,6/25/2025,Referral,Regular
CUST_01684,Charles Wood,Dubai,3/24/2025,Call Center,Premium
CUST_01685,Karina Reed,Dubai,5/28/2025,Web,Regular
CUST_01686,Kelly Griffin,Dubai,11/8/2025,Referral,Regular
CUST_01687,Angela Fitzpatrick MD,Sharjah,3/17/2025,Referral,Regular
CUST_01688,Michelle Reed,Ajman,4/19/2025,App,Regular
CUST_01689,Stacey Phillips MD,Abu Dhabi,6/24/2025,Call Center,Premium
CUST_01690,Nicole Taylor,Dubai,12/3/2025,App,Regular
CUST_01691,Suzanne Turner,Dubai,6/30/2025,Call Center,Premium
CUST_01692,Rachel Dominguez,Abu Dhabi,2/17/2025,Call Center,Regular
CUST_01693,Paul Barker,Abu Dhabi,7/5/2025,Referral,Regular
CUST_01694,Anthony Davis,Sharjah,8/30/2025,Web,Regular
CUST_01695,Elijah Henry,Abu Dhabi,1/16/2025,App,Premium
CUST_01696,Chelsea Blake,Dubai,10/9/2025,App,Regular
CUST_01697,Douglas Ali MD,Dubai,2/1/2025,Referral,Regular
CUST_01698,Melody Miller,Ajman,8/20/2025,App,Regular
CUST_01699,Andrew Russell,Abu Dhabi,7/25/2025,Referral,Regular
CUST_01700,Ryan York,Dubai,11/14/2025,Referral,Regular
CUST_01701,James Hill,Sharjah,7/15/2025,Referral,Regular
CUST_01702,Jack Graves,Sharjah,7/14/2025,Web,Regular
CUST_01703,Brandon Mcdonald,Dubai,5/25/2025,Web,Regular
CUST_01704,Robert Green,Sharjah,11/26/2025,Web,Regular
CUST_01705,Christine Simmons,Dubai,3/16/2025,Referral,Premium
CUST_01706,Marie Deleon,Abu Dhabi,11/17/2025,App,Regular
CUST_01707,Krista Alvarado,Dubai,3/19/2025,Referral,Regular
CUST_01708,Thomas Brown,Dubai,11/25/2025,Call Center,Regular
CUST_01709,Jennifer Costa,Dubai,1/29/2025,Call Center,Regular
CUST_01710,Christopher Gibson MD,Abu Dhabi,2/18/2025,Referral,Regular
CUST_01711,Dr. Holly Rodgers,Abu Dhabi,12/25/2025,Web,Regular
CUST_01712,Robert Nguyen,Dubai,5/9/2025,Call Center,VIP
CUST_01713,Jennifer Ford,Abu Dhabi,2/23/2025,Referral,VIP
CUST_01714,Melanie Bishop,Sharjah,12/4/2025,Web,Regular
CUST_01715,Miranda Jackson,Dubai,10/18/2025,Call Center,Premium
CUST_01716,Anthony Mcclain,Abu Dhabi,12/2/2025,Web,Premium
CUST_01717,Amy Hicks,Dubai,8/10/2025,Web,Regular
CUST_01718,Jennifer Brown,Abu Dhabi,6/10/2025,Web,Regular
CUST_01719,Kristen Petersen,Dubai,8/31/2025,Call Center,Regular
CUST_01720,Jessica Holmes,Abu Dhabi,5/25/2025,Referral,Regular
CUST_01721,Michelle Nichols,Dubai,10/14/2025,Call Center,Regular
CUST_01722,Cassandra Perkins,Dubai,8/14/2025,Web,Regular
CUST_01723,Jerry Freeman,Dubai,4/30/2025,App,Regular
CUST_01724,Robert Davis,Ajman,7/27/2025,Call Center,Premium
CUST_01725,Teresa Long,Ajman,6/9/2025,Call Center,Regular
CUST_01726,Robert James,Ajman,6/14/2025,Web,Regular
CUST_01727,Mrs. Deanna Holder DDS,Abu Dhabi,4/22/2025,App,Regular
CUST_01728,Jeremy Taylor,Sharjah,4/10/2025,Call Center,Regular
CUST_01729,Gary Turner,Dubai,3/2/2025,App,Premium
CUST_01730,Samantha Love,Dubai,3/10/2025,Referral,Premium
CUST_01731,Kimberly Richards,Sharjah,6/1/2025,Web,Regular
CUST_01732,Hector Martinez,Dubai,8/16/2025,Referral,Regular
CUST_01733,Angela Stanley,Ajman,12/6/2025,Referral,Regular
CUST_01734,Andrew Andrade,Sharjah,11/7/2025,Call Center,Regular
CUST_01735,Richard Clayton,Abu Dhabi,8/30/2025,Call Center,Premium
CUST_01736,Paige Dickerson,Ajman,7/2/2025,Referral,Premium
CUST_01737,Mike Cline,Sharjah,12/24/2025,App,Premium
CUST_01738,Susan Ho,Sharjah,12/7/2025,Web,Regular
CUST_01739,Anthony Campbell,Dubai,2/10/2025,Call Center,VIP
CUST_01740,Shelley Cisneros,Sharjah,4/5/2025,Web,Premium
CUST_01741,Daniel Parsons,Dubai,6/16/2025,Call Center,Regular
CUST_01742,Samantha Lloyd,Ajman,9/5/2025,Call Center,Regular
CUST_01743,Misty Peterson,Ajman,5/24/2025,Call Center,Premium
CUST_01744,Thomas Gilbert,Sharjah,6/9/2025,App,Regular
CUST_01745,Karen Bell,Dubai,4/27/2025,Referral,Premium
CUST_01746,Jennifer Blackburn,Ajman,7/17/2025,Referral,Premium
CUST_01747,Patrick Reed,Sharjah,10/13/2025,Call Center,Regular
CUST_01748,Alexandra Conrad,Dubai,3/1/2025,Call Center,Regular
CUST_01749,Rebecca Vega,Dubai,12/8/2025,Web,Regular
CUST_01750,Laura Stafford,Sharjah,10/26/2025,App,Regular
CUST_01751,Tracy Shaffer,Abu Dhabi,7/27/2025,App,Regular
CUST_01752,Allison Walters,Dubai,2/5/2025,Web,Premium
CUST_01753,Julia Watson,Sharjah,7/24/2025,Referral,Regular
CUST_01754,Joy Bowman,Sharjah,8/23/2025,Web,Regular
CUST_01755,Sydney Jackson,Sharjah,8/12/2025,Web,Regular
CUST_01756,Tina Miller,Dubai,6/16/2025,Referral,VIP
CUST_01757,Ashlee Huang,Ajman,9/11/2025,App,VIP
CUST_01758,John Boyle,Ajman,2/6/2025,Web,VIP
CUST_01759,Alexis Johnson,Ras Al Khaimah,9/24/2025,Call Center,Premium
CUST_01760,Autumn Ibarra,Dubai,6/12/2025,Referral,Regular
CUST_01761,Matthew Campbell,Dubai,6/29/2025,Web,VIP
CUST_01762,Daniel Gomez,Dubai,4/9/2025,Referral,Premium
CUST_01763,Sarah Allen,Ajman,1/24/2025,Referral,Regular
CUST_01764,David Munoz,Sharjah,9/28/2025,Call Center,Regular
CUST_01765,Corey Tanner,Abu Dhabi,10/29/2025,Referral,Premium
CUST_01766,Kellie Russell,Abu Dhabi,8/12/2025,Web,Regular
CUST_01767,Joshua Oconnell,Abu Dhabi,10/21/2025,App,Regular
CUST_01768,Christy Jackson,Dubai,2/21/2025,Referral,VIP
CUST_01769,Melissa Richardson,Dubai,1/18/2025,Referral,Regular
CUST_01770,Mark West,Abu Dhabi,7/22/2025,Referral,Regular
CUST_01771,Lisa Bishop,Sharjah,1/6/2025,Referral,Premium
CUST_01772,Elizabeth Brown,Dubai,11/16/2025,App,Regular
CUST_01773,Patricia Schultz,Ajman,5/7/2025,Call Center,VIP
CUST_01774,John Strong,Ajman,3/3/2025,App,Regular
CUST_01775,Andrea Underwood,Abu Dhabi,6/22/2025,Call Center,VIP
CUST_01776,Kylie Martinez,Sharjah,10/28/2025,App,Regular
CUST_01777,Anthony Thomas,Dubai,4/21/2025,Referral,VIP
CUST_01778,Tonya Gonzalez,Ajman,10/28/2025,App,Regular
CUST_01779,Cory Barrera Jr.,Abu Dhabi,10/23/2025,Call Center,Regular
CUST_01780,Collin Garrett,Dubai,10/30/2025,Referral,Premium
CUST_01781,Sara Carter,Sharjah,7/3/2025,Referral,Regular
CUST_01782,Kristen Mendoza,Ajman,2/24/2025,Call Center,Regular
CUST_01783,Ricky Jones,Abu Dhabi,10/11/2025,Call Center,Premium
CUST_01784,Kimberly Cannon,Abu Dhabi,10/18/2025,Referral,Regular
CUST_01785,Susan Morris,Dubai,9/8/2025,Web,Regular
CUST_01786,Daniel Clark,Dubai,1/7/2025,Referral,Regular
CUST_01787,Monica Nguyen,Ras Al Khaimah,4/25/2025,App,Regular
CUST_01788,James Woods,Ras Al Khaimah,3/22/2025,Referral,Regular
CUST_01789,Shane Newman,Dubai,10/20/2025,App,Regular
CUST_01790,Wayne Leblanc PhD,Dubai,8/11/2025,Web,Premium
CUST_01791,Joshua King,Sharjah,8/17/2025,Web,Regular
CUST_01792,Jennifer Wallace,Ras Al Khaimah,4/9/2025,Web,Regular
CUST_01793,Jonathan Henry,Dubai,4/23/2025,App,Premium
CUST_01794,Christina Morgan,Dubai,1/20/2025,App,Regular
CUST_01795,Randy Vega,Abu Dhabi,11/10/2025,Call Center,Regular
CUST_01796,Ebony Burns,Dubai,1/6/2025,Referral,Regular
CUST_01797,Jennifer Alvarez,Ras Al Khaimah,3/5/2025,App,Regular
CUST_01798,Deborah Allen,Dubai,2/19/2025,Referral,Regular
CUST_01799,Cindy Rodriguez,Sharjah,3/18/2025,Web,Regular
CUST_01800,Lisa Davis,Dubai,2/8/2025,Call Center,Regular
CUST_01801,Nicholas Floyd,Dubai,11/28/2025,Referral,Regular
CUST_01802,Valerie Hancock,Dubai,9/3/2025,Referral,Regular
CUST_01803,Gregory Murillo,Ajman,10/12/2025,Referral,Premium
CUST_01804,Jason Escobar,Dubai,2/3/2025,Web,Regular
CUST_01805,Robert Preston,Abu Dhabi,5/27/2025,Call Center,VIP
CUST_01806,Jonathan Walker,Abu Dhabi,7/4/2025,App,Premium
CUST_01807,Kathy Smith,Abu Dhabi,4/28/2025,Referral,Premium
CUST_01808,Stephanie Smith,Abu Dhabi,3/21/2025,Referral,Regular
CUST_01809,Katie Owen MD,Abu Dhabi,6/29/2025,Web,Regular
CUST_01810,Alexa Rodriguez,Abu Dhabi,12/14/2025,Call Center,VIP
CUST_01811,Dale Nelson,Sharjah,2/6/2025,Web,VIP
CUST_01812,Gary Brown,Abu Dhabi,2/6/2025,App,Regular
CUST_01813,Lisa Lambert,Abu Dhabi,5/4/2025,Call Center,Regular
CUST_01814,Matthew Moreno,Dubai,8/3/2025,Web,Regular
CUST_01815,Megan Hernandez,Dubai,12/10/2025,App,VIP
CUST_01816,Christy Weiss DDS,Abu Dhabi,4/17/2025,Referral,Regular
CUST_01817,Linda Kelly,Abu Dhabi,3/18/2025,Call Center,Regular
CUST_01818,Angela Sullivan,Abu Dhabi,4/21/2025,App,Regular
CUST_01819,Natalie Copeland,Sharjah,10/4/2025,Web,Premium
CUST_01820,Thomas Gonzalez,Dubai,6/4/2025,Call Center,Regular
CUST_01821,Margaret Rios,Sharjah,1/25/2025,Referral,Regular
CUST_01822,David Lee,Dubai,9/30/2025,Web,Regular
CUST_01823,Lisa Rangel,Sharjah,2/28/2025,Call Center,Premium
CUST_01824,Ryan Pena,Dubai,4/5/2025,App,Regular
CUST_01825,Jonathan Scott,Dubai,10/8/2025,Referral,Regular
CUST_01826,Anthony Hernandez,Abu Dhabi,2/1/2025,Referral,Regular
CUST_01827,April Wilson,Sharjah,2/22/2025,Call Center,Regular
CUST_01828,Christopher Gutierrez,Ras Al Khaimah,1/23/2025,Referral,Premium
CUST_01829,Bonnie Harrell,Dubai,10/26/2025,App,Regular
CUST_01830,Stephen Rodriguez,Sharjah,1/12/2025,Web,Premium
CUST_01831,Jeffrey Gonzalez,Dubai,2/5/2025,Web,Regular
CUST_01832,Richard Walters,Abu Dhabi,2/17/2025,Web,Regular
CUST_01833,Tara Ramirez,Sharjah,10/20/2025,Referral,Regular
CUST_01834,James Valdez,Dubai,10/17/2025,Referral,VIP
CUST_01835,David Martinez,Abu Dhabi,5/18/2025,Web,Regular
CUST_01836,Jason Smith,Abu Dhabi,6/17/2025,App,Regular
CUST_01837,Mr. Christopher Ross,Dubai,5/27/2025,Referral,Premium
CUST_01838,Stacy Ortega,Sharjah,3/4/2025,Call Center,Regular
CUST_01839,Taylor Cordova,Dubai,4/16/2025,Referral,Regular
CUST_01840,Nicholas Jimenez,Dubai,12/25/2025,Referral,Regular
CUST_01841,Alfred Hartman,Abu Dhabi,8/19/2025,Referral,Premium
CUST_01842,Raymond Bryan,Dubai,2/19/2025,Call Center,Regular
CUST_01843,Jessica Brandt,Abu Dhabi,10/13/2025,Call Center,Premium
CUST_01844,Scott Nelson,Abu Dhabi,5/24/2025,Web,Regular
CUST_01845,Dwayne Ramos,Abu Dhabi,1/18/2025,Call Center,VIP
CUST_01846,Richard Garcia,Ajman,2/1/2025,Referral,Regular
CUST_01847,John Morris,Dubai,1/4/2025,Referral,VIP
CUST_01848,Ashley Mcmillan,Sharjah,1/24/2025,Call Center,Premium
CUST_01849,Laura Jordan,Sharjah,10/13/2025,Web,Regular
CUST_01850,Jennifer Wong,Sharjah,1/27/2025,Referral,Regular
CUST_01851,Jamie Davis,Dubai,2/27/2025,Referral,Regular
CUST_01852,Thomas Scott,Abu Dhabi,4/26/2025,Call Center,Regular
CUST_01853,Erica King,Abu Dhabi,12/25/2025,Call Center,Premium
CUST_01854,Shannon Olson,Dubai,10/14/2025,Web,Premium
CUST_01855,Jesse Bass,Ajman,12/18/2025,App,Regular
CUST_01856,Kevin Hart,Dubai,9/9/2025,App,Regular
CUST_01857,Andrew Miller,Abu Dhabi,7/13/2025,Call Center,Premium
CUST_01858,Benjamin Nielsen,Sharjah,3/24/2025,Call Center,Premium
CUST_01859,Timothy Cohen,Ajman,4/15/2025,App,Premium
CUST_01860,Angela Jackson,Ajman,5/24/2025,Referral,VIP
CUST_01861,Amber Howell,Sharjah,11/10/2025,App,Premium
CUST_01862,Sharon Baker,Dubai,11/11/2025,Web,Regular
CUST_01863,Vincent Sanchez,Ajman,7/2/2025,Web,Premium
CUST_01864,Austin Wilkins,Sharjah,4/19/2025,Referral,Premium
CUST_01865,Richard Prince,Dubai,2/6/2025,Call Center,Regular
CUST_01866,Ana Williams,Dubai,9/22/2025,Referral,VIP
CUST_01867,Barbara Gibson,Sharjah,12/31/2025,Web,Premium
CUST_01868,Michael Frost,Abu Dhabi,8/10/2025,Web,Regular
CUST_01869,Christine Cunningham,Dubai,6/5/2025,Call Center,Regular
CUST_01870,Nathan Sullivan,Dubai,4/7/2025,Referral,Premium
CUST_01871,William Anderson,Dubai,5/29/2025,Referral,VIP
CUST_01872,Lisa Pierce,Ajman,4/14/2025,Call Center,VIP
CUST_01873,Joanne Parsons,Abu Dhabi,12/29/2025,App,Regular
CUST_01874,Ann Campbell,Dubai,10/11/2025,Referral,Regular
CUST_01875,Megan Houston,Sharjah,1/30/2025,Web,VIP
CUST_01876,John Rose,Dubai,2/14/2025,Call Center,Regular
CUST_01877,Courtney Miller,Ajman,1/10/2025,Call Center,Premium
CUST_01878,Stacie Brown,Dubai,7/11/2025,App,Premium
CUST_01879,Dr. Cynthia Kennedy DDS,Ajman,2/25/2025,Web,Premium
CUST_01880,Ryan Kennedy,Abu Dhabi,9/20/2025,Referral,Regular
CUST_01881,Dawn Johnson,Ajman,2/5/2025,Referral,Premium
CUST_01882,Laura Allen,Ajman,11/21/2025,App,Regular
CUST_01883,Amber Mcmahon,Dubai,10/31/2025,Call Center,Regular
CUST_01884,Kristin Bauer,Abu Dhabi,7/28/2025,Call Center,Premium
CUST_01885,Melanie Harrison,Dubai,12/20/2025,Call Center,Regular
CUST_01886,Derek Johnson,Sharjah,6/1/2025,App,Premium
CUST_01887,Caitlin Martinez,Sharjah,8/24/2025,Call Center,Regular
CUST_01888,Anne Houston,Sharjah,11/1/2025,Referral,Regular
CUST_01889,Robert Williams,Sharjah,5/16/2025,Call Center,VIP
CUST_01890,Phillip Guerrero,Sharjah,3/12/2025,Web,Regular
CUST_01891,Michelle Thomas,Dubai,3/16/2025,Web,Premium
CUST_01892,Tommy Ballard,Abu Dhabi,8/30/2025,App,Regular
CUST_01893,Curtis Fernandez,Abu Dhabi,7/3/2025,Referral,Regular
CUST_01894,Sarah Waters,Sharjah,6/7/2025,App,Regular
CUST_01895,Steven Ramirez,Abu Dhabi,10/29/2025,Referral,Regular
CUST_01896,Angelica Martinez,Dubai,1/22/2025,Referral,Regular
CUST_01897,David Pierce,Abu Dhabi,6/15/2025,Call Center,Regular
CUST_01898,Brittany Hull,Abu Dhabi,5/23/2025,Referral,Premium
CUST_01899,Patricia Wheeler,Abu Dhabi,10/12/2025,Web,Regular
CUST_01900,Jose Campbell,Abu Dhabi,5/14/2025,Web,VIP
CUST_01901,Laura Simon,Abu Dhabi,4/8/2025,App,Regular
CUST_01902,David Crawford,Abu Dhabi,12/18/2025,Web,VIP
CUST_01903,Darren Green,Dubai,11/4/2025,Referral,Regular
CUST_01904,Allen Oconnor,Dubai,8/8/2025,App,Regular
CUST_01905,Geoffrey Cunningham,Dubai,7/31/2025,Call Center,Regular
CUST_01906,Thomas Serrano,Abu Dhabi,10/22/2025,Web,Premium
CUST_01907,Rebecca Hamilton,Abu Dhabi,7/31/2025,Call Center,Regular
CUST_01908,Kenneth Gonzalez,Sharjah,4/28/2025,App,Regular
CUST_01909,Jasmine Green,Dubai,12/12/2025,Referral,Regular
CUST_01910,David Steele,Dubai,5/17/2025,Call Center,Premium
